filename,label
IMG_0087_zpa3nbi0.ek5.jpg,nodefect
RIMG2156_hka521bi.izq.jpg,nodefect
RIMG1464_zez425wd.mqm.jpg,nodefect
RIMG2032_ueiqkqtr.ju4.jpg,nodefect
RIMG1471_gss2nosr.o4a.jpg,nodefect
RIMG0743_hdvb15c2.2eu.jpg,nodefect
RIMG0792_bvkwsav4.och.jpg,nodefect
RIMG0787_00ndhbow.fxe.jpg,nodefect
RIMG2150_et2i4o1y.3sf.jpg,nodefect
RIMG1488_s53bya0n.ytc.jpg,nodefect
RIMG0745_0ug1wbi2.dcj.jpg,nodefect
RIMG0787_afhjehyt.pm0.jpg,nodefect
RIMG0793_wzo0duxt.22y.jpg,nodefect
RIMG0752_4h0ijbu4.tuy.jpg,nodefect
RIMG2032_5an55bf2.ptv.jpg,nodefect
RIMG2128_rcec3tqe.yyi.jpg,nodefect
RIMG2023_qjv3gbyk.0wd.jpg,nodefect
RIMG2127_jbxuboz0.zux.jpg,nodefect
RIMG0803_lz5w4etf.u13.jpg,nodefect
RIMG2167_5dcijahr.wor.jpg,nodefect
RIMG2053_5srzpofe.nbf.jpg,nodefect
RIMG0785_fwavjrez.qb0.jpg,nodefect
IMG_0098_b5uq5sm5.sq2.jpg,nodefect
RIMG1490_kecbjkiw.xfz.jpg,nodefect
RIMG1592_nktuywe1.1c2.jpg,nodefect
RIMG2052_nbksvkcl.vhw.jpg,nodefect
RIMG0924_m1swmudu.urw.jpg,nodefect
IMG_0100_uwchfgjn.zht.jpg,nodefect
RIMG2024_zwltrk5o.glb.jpg,nodefect
RIMG1691_zpgpdvn0.ayq.jpg,nodefect
RIMG1471_b1tpzhna.zuj.jpg,nodefect
RIMG0809_nstlgcp5.bxv.jpg,nodefect
RIMG2150_g2zpa2t4.f5v.jpg,nodefect
RIMG2028_p0itb1ze.nvp.jpg,nodefect
RIMG0933_kscgaqwc.pg1.jpg,nodefect
RIMG0786_tyqnc5e2.vzu.jpg,nodefect
RIMG0787_c0tnsi3o.2fj.jpg,nodefect
RIMG2024_swm55dyt.4nq.jpg,nodefect
RIMG1464_cwl2lcgp.qgs.jpg,nodefect
RIMG0808_ejtcw41h.fed.jpg,nodefect
IMG_0086_wddlyuxb.ww0.jpg,nodefect
RIMG2156_5pyxhytb.goh.jpg,nodefect
RIMG0783_egtljqg1.ky0.jpg,nodefect
RIMG0809_fs3j432b.ian.jpg,nodefect
RIMG1550_amlskmc5.dzl.jpg,nodefect
RIMG1457_0t0otk5s.mjc.jpg,nodefect
RIMG2135_tieges4j.skv.jpg,nodefect
RIMG1462_uwrsqeew.dbc.jpg,nodefect
RIMG2145_rdq5gp5q.v5e.jpg,nodefect
RIMG1457_lsi3yoiu.mni.jpg,nodefect
RIMG2150_1vfpuo1s.pup.jpg,nodefect
IMG_0098_xhjeokea.4e1.jpg,nodefect
RIMG0785_dtrufyrh.4ov.jpg,nodefect
RIMG2030_fwpqplbf.dmb.jpg,nodefect
RIMG2009_je3pjis4.byw.jpg,nodefect
RIMG2156_vfc012m5.5wf.jpg,nodefect
RIMG2016_n0bzvluo.5es.jpg,nodefect
RIMG1525_ejagi2hg.4px.jpg,nodefect
RIMG1651_tvgerp4h.15d.jpg,nodefect
RIMG2130_jkepr4j5.yxd.jpg,nodefect
RIMG0785_puruutmp.wvl.jpg,nodefect
IMG_0086_43b4tp0w.esh.jpg,nodefect
RIMG2151_avwvyq4w.3bi.jpg,nodefect
RIMG1592_hxiv1wzo.jmq.jpg,nodefect
RIMG0932_xjxhxuga.z40.jpg,nodefect
RIMG0752_abdp254a.afa.jpg,nodefect
RIMG1689_p3dbdbnh.ja0.jpg,nodefect
RIMG0809_fiz1n4fs.30r.jpg,nodefect
RIMG2140_sb50lx02.q0j.jpg,nodefect
IMG_0376_uzpxlh2i.vhl.jpg,nodefect
RIMG2146_owjq1a5m.yro.jpg,nodefect
RIMG2128_5ge54s4v.xzb.jpg,nodefect
RIMG2140_czzw5sgn.dij.jpg,nodefect
RIMG1987_w3vy5vty.5jw.jpg,nodefect
RIMG1465_3xcpo1a2.1ek.jpg,nodefect
RIMG2145_3a2gz5sn.ecn.jpg,nodefect
RIMG1528_lp2jatzk.cgh.jpg,nodefect
RIMG1651_mnxnbfqt.bk3.jpg,nodefect
RIMG0806_sgrl1jdl.zu1.jpg,nodefect
RIMG2156_qhpe5zss.plu.jpg,nodefect
IMG_0099_qpcmfbwi.sti.jpg,nodefect
RIMG1667_tlsszdil.mif.jpg,nodefect
RIMG0787_vszebgl3.b20.jpg,nodefect
RIMG2131_51ytw2i4.zkc.jpg,nodefect
RIMG1549_frvwir1j.41k.jpg,nodefect
RIMG1476_sjapdicq.r4q.jpg,nodefect
RIMG3050_saaqcth0.y34.jpg,scaling
OR-18178_3.JPG,scaling
007_drdnswnb.xeb.jpg,efflorescence
RIMG5215_jgafn3ih.f2g.jpg,efflorescence
RIMG7196_qehbciya.xq4.jpg,cracks
CA-560760L_2.JPG,cracks
FL-580075-FLD-DC-VI-011-096-DSCF2185_pgw4vhsk.4sz.jpg,cracks
crack91.jpg,cracks
RIMG5088_taogjgv3.puo.jpg,spalling
O-11611_2.JPG,spalling
